519.927	-8.70481
-953.978	6.44282
1919.99	-4.55402
-3010	3.63459
519.706	-17.4072
-953.913	12.8853
1919.98	-9.10801
-3009.99	7.26918
519.339	-26.1046
-953.804	19.3273
1919.95	-13.662
-3009.98	10.9038
518.826	-34.7947
-953.651	25.7683
1919.91	-18.2158
-3009.96	14.5383
518.166	-43.4749
-953.455	32.2082
1919.87	-22.7696
-3009.95	18.1729
517.36	-52.1429
-953.215	38.6466
1919.81	-27.3232
-3009.92	21.8074
516.407	-60.7961
-952.931	45.0832
1919.74	-31.8767
-3009.89	25.4418
515.309	-69.4322
-952.604	51.5178
1919.65	-36.43
-3009.86	29.0763
514.065	-78.0487
-952.233	57.95
1919.56	-40.9831
-3009.82	32.7107
512.676	-86.6431
-951.819	64.3796
1919.46	-45.536
-3009.78	36.345
511.143	-95.2131
-951.361	70.8062
1919.35	-50.0886
-3009.73	39.9793
509.465	-103.756
-950.86	77.2296
1919.22	-54.6409
-3009.68	43.6136
507.643	-112.27
-950.315	83.6494
1919.09	-59.193
-3009.63	47.2478
505.677	-120.752
-949.727	90.0655
1918.94	-63.7447
-3009.57	50.8819
503.569	-129.2
-949.095	96.4774
1918.79	-68.296
-3009.51	54.5159
501.319	-137.611
-948.42	102.885
1918.62	-72.847
-3009.44	58.1499
498.927	-145.984
-947.702	109.288
1918.44	-77.3975
-3009.37	61.7837
496.394	-154.315
-946.94	115.685
1918.25	-81.9476
-3009.29	65.4175
493.72	-162.603
-946.135	122.078
1918.05	-86.4973
-3009.21	69.0512
490.907	-170.845
-945.286	128.465
1917.84	-91.0465
-3009.12	72.6848
487.956	-179.038
-944.395	134.846
1917.62	-95.5951
-3009.03	76.3183
484.866	-187.181
-943.46	141.221
1917.39	-100.143
-3008.94	79.9516
481.639	-195.271
-942.482	147.589
1917.15	-104.691
-3008.84	83.5849
478.276	-203.306
-941.461	153.951
1916.89	-109.238
-3008.74	87.218
474.778	-211.283
-940.397	160.305
1916.63	-113.784
-3008.63	90.851
471.146	-219.2
-939.289	166.653
1916.35	-118.33
-3008.52	94.4839
467.38	-227.056
-938.139	172.992
1916.07	-122.875
-3008.4	98.1166
463.482	-234.847
-936.946	179.324
1915.77	-127.419
-3008.28	101.749
459.453	-242.572
-935.71	185.647
1915.47	-131.963
-3008.16	105.382
455.294	-250.228
-934.431	191.962
1915.15	-136.506
-3008.03	109.014
451.006	-257.813
-933.11	198.269
1914.82	-141.048
-3007.89	112.646
446.59	-265.325
-931.746	204.566
1914.48	-145.59
-3007.75	116.278
442.048	-272.762
-930.339	210.854
1914.13	-150.13
-3007.61	119.91
437.38	-280.122
-928.89	217.132
1913.77	-154.67
-3007.46	123.541
432.589	-287.402
-927.398	223.4
1913.4	-159.209
-3007.31	127.173
427.675	-294.601
-925.863	229.658
1913.01	-163.747
-3007.16	130.804
422.639	-301.717
-924.287	235.905
1912.62	-168.284
-3007	134.435
417.484	-308.747
-922.668	242.142
1912.22	-172.82
-3006.83	138.066
412.211	-315.689
-921.007	248.368
1911.8	-177.355
-3006.66	141.697
406.821	-322.542
-919.303	254.582
1911.38	-181.889
-3006.49	145.327
401.315	-329.304
-917.558	260.785
1910.94	-186.422
-3006.31	148.957
395.695	-335.972
-915.771	266.975
1910.49	-190.954
-3006.13	152.587
389.964	-342.544
-913.942	273.154
1910.03	-195.485
-3005.94	156.217
384.121	-349.02
-912.071	279.32
1909.57	-200.015
-3005.75	159.847
378.169	-355.396
-910.158	285.473
1909.09	-204.544
-3005.56	163.476
372.11	-361.671
-908.203	291.613
1908.6	-209.072
-3005.36	167.105
365.945	-367.844
-906.207	297.74
1908.1	-213.598
-3005.16	170.734
359.677	-373.912
-904.17	303.853
1907.59	-218.123
-3004.95	174.363
353.306	-379.874
-902.091	309.952
1907.06	-222.648
-3004.73	177.991
346.834	-385.727
-899.971	316.037
1906.53	-227.17
-3004.52	181.619
340.264	-391.472
-897.81	322.108
1905.99	-231.692
-3004.3	185.247
333.597	-397.104
-895.608	328.163
1905.43	-236.212
-3004.07	188.875
326.835	-402.624
-893.364	334.204
1904.87	-240.731
-3003.84	192.502
319.98	-408.029
-891.08	340.23
1904.29	-245.249
-3003.61	196.129
313.034	-413.318
-888.755	346.24
1903.71	-249.765
-3003.37	199.756
305.999	-418.489
-886.389	352.234
1903.11	-254.28
-3003.12	203.382
298.877	-423.541
-883.983	358.212
1902.5	-258.793
-3002.88	207.008
291.669	-428.472
-881.536	364.173
1901.88	-263.305
-3002.62	210.634
284.379	-433.282
-879.049	370.118
1901.25	-267.815
-3002.37	214.26
277.007	-437.967
-876.522	376.046
1900.61	-272.324
-3002.11	217.885
269.556	-442.528
-873.955	381.957
1899.96	-276.832
-3001.84	221.51
262.029	-446.962
-871.347	387.85
1899.3	-281.338
-3001.57	225.134
254.426	-451.269
-868.7	393.726
1898.63	-285.842
-3001.3	228.759
246.751	-455.447
-866.013	399.583
1897.95	-290.345
-3001.02	232.383
239.005	-459.495
-863.286	405.422
1897.26	-294.846
-3000.74	236.006
231.192	-463.412
-860.52	411.243
1896.55	-299.345
-3000.45	239.629
223.312	-467.196
-857.715	417.045
1895.84	-303.843
-3000.16	243.252
215.368	-470.846
-854.87	422.827
1895.11	-308.339
-2999.86	246.875
207.362	-474.362
-851.986	428.591
1894.38	-312.833
-2999.56	250.497
199.298	-477.742
-849.063	434.334
1893.63	-317.326
-2999.26	254.119
191.176	-480.986
-846.101	440.058
1892.87	-321.816
-2998.95	257.74
182.999	-484.092
-843.101	445.762
1892.11	-326.305
-2998.64	261.361
174.771	-487.059
-840.061	451.445
1891.33	-330.792
-2998.32	264.982
166.492	-489.887
-836.984	457.107
1890.54	-335.278
-2998	268.602
158.165	-492.574
-833.868	462.749
1889.74	-339.761
-2997.67	272.222
149.793	-495.12
-830.714	468.37
1888.93	-344.243
-2997.34	275.842
141.378	-497.524
-827.521	473.968
1888.11	-348.722
-2997	279.461
132.922	-499.785
-824.291	479.546
1887.28	-353.2
-2996.66	283.079
124.429	-501.903
-821.024	485.101
1886.44	-357.675
-2996.32	286.698
115.899	-503.877
-817.718	490.634
1885.58	-362.149
-2995.97	290.316
107.336	-505.706
-814.375	496.145
1884.72	-366.621
-2995.62	293.933
98.7428	-507.389
-810.995	501.633
1883.85	-371.09
-2995.26	297.55
90.1208	-508.927
-807.578	507.098
1882.96	-375.558
-2994.9	301.167
81.473	-510.319
-804.124	512.539
1882.07	-380.023
-2994.53	304.783
72.8017	-511.564
-800.633	517.957
1881.16	-384.486
-2994.16	308.398
64.1094	-512.661
-797.105	523.352
1880.25	-388.947
-2993.79	312.014
55.3987	-513.611
-793.541	528.722
1879.32	-393.406
-2993.41	315.628
46.672	-514.413
-789.94	534.069
1878.38	-397.863
-2993.03	319.243
37.9319	-515.067
-786.303	539.39
1877.44	-402.317
-2992.64	322.857
29.1808	-515.573
-782.631	544.688
1876.48	-406.77
-2992.25	326.47
20.4214	-515.93
-778.922	549.96
1875.51	-411.219
-2991.85	330.083
11.656	-516.138
-775.178	555.207
1874.53	-415.667
